x_1,x_2,x_3,y
0.112,0.127,0.252,1.000
-0.034,0.087,-0.012,0.000
0.348,0.171,0.256,1.000
0.005,-0.023,-0.008,0.000
-0.002,-0.043,-0.087,0.000
-0.021,0.012,0.077,0.000
-0.006,0.071,-0.067,0.000
0.022,0.051,0.033,0.000
-0.049,-0.015,0.022,0.000
0.145,0.185,0.289,1.000
0.212,0.142,0.252,1.000
-0.032,0.008,0.005,0.000
-0.050,-0.050,0.063,0.000
0.248,0.222,0.236,1.000
0.388,0.193,0.280,1.000
0.140,0.292,0.210,1.000
0.021,0.006,-0.019,0.000
0.058,0.162,0.220,1.000
-0.001,0.046,0.071,0.000
0.356,0.195,0.232,1.000
0.012,0.028,-0.032,0.000
0.012,0.022,0.041,0.000
0.365,0.195,0.172,1.000
0.049,-0.068,0.018,0.000
0.174,0.150,0.152,1.000
-0.040,-0.133,-0.046,0.000
0.279,0.131,0.208,1.000
0.205,0.186,0.181,1.000
0.072,0.025,0.028,0.000
0.293,0.136,0.187,1.000
0.384,0.142,0.094,1.000
0.076,0.217,0.102,1.000
-0.003,0.020,0.032,0.000
-0.035,-0.003,-0.037,0.000
0.140,0.182,0.289,1.000
0.006,-0.038,0.031,0.000
0.265,0.139,0.206,1.000
0.226,0.248,0.243,1.000
0.264,0.201,0.195,1.000
-0.010,0.027,0.014,0.000
0.038,-0.025,0.034,0.000
0.024,0.023,-0.010,0.000
-0.058,-0.073,0.062,0.000
0.056,0.179,0.275,1.000
0.141,0.168,0.216,1.000
-0.089,0.023,0.001,0.000
0.275,0.281,0.192,1.000
0.085,0.098,0.005,0.000
0.202,0.246,0.288,1.000
0.271,0.191,0.205,1.000
-0.007,-0.058,-0.086,0.000
0.093,0.023,-0.003,0.000
0.183,0.291,0.215,1.000
0.060,0.075,0.005,0.000
0.004,0.026,-0.034,0.000
-0.025,-0.012,-0.034,0.000
0.154,0.270,0.227,1.000
-0.047,0.028,-0.021,0.000
0.350,0.248,0.268,1.000
0.168,0.170,0.282,1.000
-0.039,-0.026,0.065,0.000
0.071,-0.019,0.083,0.000
0.056,-0.040,0.023,0.000
-0.027,0.231,0.186,1.000
0.069,0.230,0.138,1.000
0.010,0.074,0.024,0.000
-0.048,0.002,-0.049,0.000
-0.077,-0.033,0.022,0.000
-0.071,-0.113,0.021,0.000
0.076,0.046,0.030,0.000
-0.069,0.024,0.054,0.000
0.292,0.175,0.209,1.000
0.355,0.208,0.222,1.000
-0.043,0.042,-0.081,0.000
0.315,0.200,0.188,1.000
0.007,0.039,0.082,0.000
0.338,0.228,0.178,1.000
0.000,-0.037,0.053,0.000
0.264,0.131,0.182,1.000
0.176,0.287,0.262,1.000
0.105,0.134,0.243,1.000
0.188,0.217,0.194,1.000
-0.001,0.132,0.235,1.000
0.061,-0.019,-0.085,0.000
-0.041,0.050,-0.085,0.000
0.037,0.013,-0.005,0.000
0.285,0.125,0.279,1.000
0.291,0.241,0.110,1.000
0.079,-0.053,-0.045,0.000
-0.012,0.012,0.006,0.000
0.196,0.118,0.178,1.000
0.040,-0.026,0.018,0.000
0.137,0.197,0.160,1.000
-0.047,0.083,0.056,0.000
0.293,0.180,0.233,1.000
0.359,0.251,0.208,1.000
0.065,0.020,0.088,0.000
0.051,0.016,0.004,0.000
-0.029,0.049,-0.051,0.000
0.108,0.163,0.205,1.000
-0.046,-0.002,0.048,0.000
-0.055,0.113,-0.015,0.000
0.052,0.139,0.238,1.000
-0.053,-0.058,0.002,0.000
0.100,0.192,0.161,1.000
0.230,0.223,0.215,1.000
0.288,0.192,0.169,1.000
-0.018,-0.008,0.001,0.000
0.045,-0.021,0.044,0.000
0.010,0.023,0.056,0.000
-0.005,0.005,0.014,0.000
0.040,0.058,-0.004,0.000
0.059,0.109,0.269,1.000
0.284,0.256,0.134,1.000
0.034,-0.038,-0.008,0.000
-0.069,-0.085,0.055,0.000
0.063,-0.068,0.040,0.000
-0.123,-0.044,0.018,0.000
-0.024,-0.104,0.049,0.000
0.015,-0.011,-0.016,0.000
0.171,0.244,0.196,1.000
0.069,0.020,0.002,0.000
-0.029,-0.039,0.057,0.000
-0.081,-0.023,-0.021,0.000
0.188,0.187,0.154,1.000
-0.027,0.086,0.072,0.000
-0.040,0.075,-0.026,0.000
0.020,-0.071,-0.068,0.000
0.051,0.111,-0.014,0.000
0.072,0.161,0.054,1.000
0.123,0.124,0.168,1.000
0.061,-0.055,-0.045,0.000
0.341,0.184,0.147,1.000
0.065,0.023,-0.035,0.000
-0.052,-0.005,0.004,0.000
-0.090,-0.034,0.030,0.000
0.408,0.131,0.207,1.000
0.185,0.206,0.199,1.000
0.120,0.175,0.141,1.000
0.012,-0.019,0.076,0.000
-0.039,0.044,-0.122,0.000
0.251,0.167,0.166,1.000
0.010,-0.027,0.054,0.000
-0.052,0.051,0.077,0.000
-0.050,-0.051,0.015,0.000
0.232,0.222,0.298,1.000
0.028,0.084,0.050,0.000
-0.086,-0.088,0.031,0.000
0.054,-0.045,-0.023,0.000
0.300,0.207,0.289,1.000
0.055,0.206,0.267,1.000
-0.016,-0.023,-0.019,0.000
0.120,0.227,0.275,1.000
-0.036,-0.041,-0.048,0.000
0.249,0.154,0.171,1.000
-0.084,-0.001,0.029,0.000
0.003,-0.001,-0.044,0.000
-0.034,0.024,-0.005,0.000
0.042,0.025,-0.020,0.000
0.179,0.250,0.180,1.000
0.029,0.030,-0.043,0.000
0.041,0.033,-0.095,0.000
0.152,0.229,0.311,1.000
0.069,-0.052,0.087,0.000
-0.041,0.021,-0.036,0.000
-0.032,-0.009,-0.110,0.000
0.051,0.019,-0.003,0.000
0.203,0.117,0.179,1.000
-0.043,0.160,0.027,0.000
-0.012,-0.013,-0.002,0.000
0.143,0.182,0.206,1.000
0.217,0.232,0.251,1.000
-0.072,0.003,-0.106,0.000
-0.085,0.032,-0.021,0.000
0.151,0.109,0.178,1.000
0.327,0.321,0.249,1.000
0.045,-0.083,-0.049,0.000
0.228,0.187,0.197,1.000
0.005,-0.112,-0.006,0.000
0.041,-0.134,0.054,0.000
0.262,0.183,0.259,1.000
0.196,0.165,0.190,1.000
0.005,0.058,0.020,0.000
0.090,-0.073,-0.038,0.000
0.194,0.157,0.199,1.000
0.026,0.053,-0.095,0.000
0.046,0.040,0.019,0.000
0.151,0.296,0.301,1.000
0.118,0.170,0.199,1.000
0.078,-0.003,0.036,0.000
0.010,0.067,-0.028,0.000
0.030,-0.061,0.000,0.000
0.166,0.258,0.169,1.000
-0.043,0.077,-0.017,0.000
0.037,0.042,0.006,0.000
-0.022,0.043,0.022,0.000
0.255,0.251,0.192,1.000
0.374,0.178,0.121,1.000
0.190,0.146,0.202,1.000
0.077,0.049,0.092,0.000
0.157,0.237,0.125,1.000
0.273,0.155,0.173,1.000
0.212,0.266,0.237,1.000
0.019,0.002,-0.053,0.000
0.358,0.219,0.170,1.000
-0.030,-0.006,-0.042,0.000
0.016,-0.010,-0.080,0.000
0.056,0.234,0.299,1.000
0.116,0.129,0.235,1.000
0.009,0.090,-0.081,0.000
-0.029,-0.036,-0.067,0.000
0.271,0.157,0.189,1.000
0.207,0.213,0.188,1.000
0.239,0.146,0.126,1.000
0.209,0.165,0.256,1.000
0.049,-0.036,0.014,0.000
0.333,0.268,0.130,1.000
0.196,0.195,0.187,1.000
0.172,0.195,0.187,1.000
-0.040,-0.051,-0.058,0.000
0.095,0.178,0.122,1.000
0.015,0.116,0.169,1.000
0.008,-0.064,-0.058,0.000
0.288,0.234,0.225,1.000
0.022,0.028,0.091,0.000
0.008,0.086,0.006,0.000
0.194,0.194,0.216,1.000
0.270,0.190,0.044,1.000
-0.069,0.040,-0.042,0.000
0.005,-0.120,-0.008,0.000
0.056,-0.046,0.026,0.000
0.162,0.264,0.150,1.000
-0.067,0.036,0.044,0.000
0.224,0.168,0.217,1.000
-0.024,0.004,0.009,0.000
0.289,0.233,0.273,1.000
0.042,0.005,-0.018,0.000
0.097,0.044,-0.005,0.000
-0.001,-0.018,0.038,0.000
0.190,0.236,0.157,1.000
0.329,0.227,0.202,1.000
0.263,0.215,0.124,1.000
0.016,-0.062,0.030,0.000
0.074,0.016,-0.002,0.000
0.019,0.032,0.044,0.000
0.014,0.080,0.032,0.000
0.042,0.043,-0.071,0.000
-0.109,0.119,-0.024,0.000
-0.002,0.055,-0.027,0.000
0.266,0.211,0.222,1.000
-0.073,-0.030,-0.044,0.000
0.128,0.197,0.255,1.000
0.134,0.147,0.195,1.000
0.075,0.177,0.253,1.000
0.290,0.140,0.162,1.000
-0.020,0.013,0.040,0.000
0.203,0.197,0.210,1.000
-0.063,-0.043,-0.038,0.000
0.207,0.203,0.241,1.000
-0.037,-0.041,-0.033,0.000
0.309,0.302,0.292,1.000
0.238,0.136,0.249,1.000
0.285,0.224,0.169,1.000
-0.015,-0.018,-0.041,0.000
0.006,0.017,-0.036,0.000
0.189,0.085,0.344,1.000
0.004,0.027,0.027,0.000
-0.058,-0.019,-0.052,0.000
0.182,0.292,0.223,1.000
0.036,-0.024,0.002,0.000
0.061,-0.070,-0.054,0.000
0.071,0.250,0.164,1.000
0.327,0.249,0.171,1.000
-0.046,-0.041,0.037,0.000
0.268,0.227,0.220,1.000
-0.048,-0.063,-0.027,0.000
0.205,0.297,0.171,1.000
0.374,0.061,0.229,1.000
-0.004,-0.016,0.052,0.000
-0.037,0.024,0.009,0.000
-0.023,-0.007,0.053,0.000
0.016,0.036,0.037,0.000
0.046,-0.018,0.067,0.000
0.196,0.226,0.247,1.000
-0.006,0.038,-0.051,0.000
-0.077,-0.099,-0.037,0.000
0.239,0.181,0.164,1.000
0.183,0.204,0.194,1.000
0.061,0.097,-0.085,0.000
0.048,-0.017,0.060,0.000
-0.077,0.087,0.022,0.000
0.104,-0.031,0.010,0.000
0.190,0.154,0.184,1.000
-0.070,0.019,-0.048,0.000
0.071,-0.013,-0.002,0.000
0.305,0.327,0.236,1.000
0.086,0.287,0.209,1.000
0.019,-0.051,0.060,0.000
0.210,0.188,0.262,1.000
0.347,0.249,0.204,1.000
0.257,0.183,0.183,1.000
0.046,-0.001,-0.000,0.000
-0.013,-0.009,0.021,0.000
-0.072,-0.007,0.006,0.000
-0.052,-0.077,-0.007,0.000
0.214,0.171,0.176,1.000
-0.160,-0.107,-0.023,0.000
0.016,-0.017,0.012,0.000
0.073,0.014,0.038,0.000
-0.022,-0.087,0.052,0.000
0.040,0.020,-0.135,0.000
0.344,0.169,0.268,1.000
-0.089,-0.033,-0.006,0.000
-0.071,0.028,-0.052,0.000
0.015,0.312,0.202,1.000
-0.096,-0.101,-0.073,0.000
0.060,-0.005,0.085,0.000
0.069,0.041,-0.001,0.000
0.041,0.240,0.205,1.000
0.324,0.118,0.209,1.000
0.234,0.165,0.283,1.000
-0.046,0.039,-0.040,0.000
0.009,-0.018,-0.044,0.000
0.029,-0.020,0.001,0.000
0.151,0.241,0.173,1.000
-0.093,0.026,0.090,0.000
0.225,0.165,0.164,1.000
0.374,0.240,0.217,1.000
0.005,0.009,0.009,0.000
-0.018,0.061,0.071,0.000
-0.022,-0.036,-0.004,0.000
0.203,0.201,0.198,1.000
0.305,0.187,0.182,1.000
0.087,0.210,0.194,1.000
-0.014,0.029,0.028,0.000
0.077,0.287,0.151,1.000
-0.014,0.031,-0.096,0.000
0.310,0.267,0.189,1.000
-0.057,0.018,0.018,0.000
-0.029,0.178,0.208,1.000
0.125,0.235,0.255,1.000
0.354,0.283,0.200,1.000
-0.044,-0.023,-0.007,0.000
0.276,0.183,0.135,1.000
0.093,-0.012,0.015,0.000
0.322,0.153,0.169,1.000
0.055,0.024,-0.032,0.000
0.059,0.185,0.187,1.000
-0.024,0.097,0.066,0.000
0.011,-0.061,-0.055,0.000
0.018,-0.112,-0.010,0.000
0.104,0.120,0.068,0.000
0.059,0.006,-0.031,0.000
-0.116,-0.037,-0.025,0.000
-0.044,-0.008,0.052,0.000
0.250,0.246,0.218,1.000
0.065,-0.008,0.109,0.000
0.302,0.216,0.273,1.000
0.251,0.121,0.233,1.000
0.212,0.195,0.212,1.000
-0.023,0.020,0.032,0.000
-0.050,0.035,0.019,0.000
-0.102,0.171,0.221,1.000
-0.054,-0.016,-0.005,0.000
0.135,0.169,0.170,1.000
0.183,0.175,0.196,1.000
0.085,0.242,0.159,1.000
0.270,0.115,0.175,1.000
0.084,0.018,-0.026,0.000
0.420,0.290,0.268,1.000
0.248,0.227,0.228,1.000
0.052,-0.075,0.022,0.000
0.113,0.169,0.310,1.000
0.106,0.193,0.146,1.000
0.192,0.187,0.252,1.000
0.333,0.242,0.246,1.000
-0.023,0.029,0.004,0.000
0.122,0.205,0.222,1.000
0.381,0.189,0.132,1.000
0.010,-0.023,0.036,0.000
0.205,0.238,0.164,1.000
-0.026,0.025,-0.139,0.000
0.000,0.081,0.009,0.000
0.167,0.152,0.278,1.000
0.084,0.197,0.068,1.000
-0.026,-0.059,0.078,0.000
0.254,0.191,0.162,1.000
-0.003,-0.101,-0.096,0.000
0.308,0.248,0.230,1.000
0.222,0.288,0.150,1.000
0.163,0.159,0.200,1.000
0.259,0.124,0.131,1.000
0.371,0.165,0.153,1.000
-0.015,-0.016,-0.044,0.000
0.152,0.283,0.195,1.000
-0.025,0.060,0.073,0.000
-0.060,0.095,0.009,0.000
0.053,0.003,-0.014,0.000
0.007,-0.025,0.060,0.000
0.081,-0.061,-0.081,0.000
0.002,0.089,0.026,0.000
0.212,0.154,0.288,1.000
-0.001,0.033,-0.013,0.000
0.295,0.201,0.256,1.000
0.207,0.183,0.193,1.000
0.230,0.223,0.208,1.000
0.280,0.216,0.144,1.000
0.011,0.003,0.046,0.000
0.301,0.229,0.231,1.000
0.183,0.158,0.196,1.000
0.146,0.175,0.217,1.000
0.260,0.189,0.179,1.000
0.398,0.202,0.184,1.000
0.136,0.125,0.124,1.000
0.096,-0.052,-0.018,0.000
0.280,0.212,0.329,1.000
-0.048,-0.008,0.098,0.000
-0.070,-0.022,-0.048,0.000
-0.140,0.254,0.212,1.000
-0.082,-0.017,0.007,0.000
-0.027,0.007,-0.052,0.000
-0.048,0.035,-0.030,0.000
0.196,0.125,0.216,1.000
0.059,0.001,-0.034,0.000
0.075,0.158,0.155,1.000
0.151,0.202,0.198,1.000
0.134,0.185,0.121,1.000
0.123,0.199,0.217,1.000
0.003,-0.032,0.010,0.000
-0.111,-0.077,0.117,0.000
0.284,0.189,0.251,1.000
0.363,0.270,0.230,1.000
0.224,0.242,0.201,1.000
0.068,-0.015,0.009,0.000
-0.108,-0.027,0.047,0.000
0.209,0.182,0.246,1.000
0.229,0.113,0.138,1.000
0.053,0.005,0.037,0.000
-0.039,-0.071,0.052,0.000
0.333,0.197,0.263,1.000
0.191,0.217,0.171,1.000
0.025,-0.019,-0.084,0.000
0.005,-0.023,0.057,0.000
0.228,0.129,0.214,1.000
-0.005,-0.063,-0.011,0.000
0.033,0.088,0.031,0.000
0.018,-0.018,-0.020,0.000
-0.002,0.013,-0.038,0.000
0.027,0.010,0.031,0.000
0.005,-0.082,-0.009,0.000
-0.047,-0.030,-0.018,0.000
-0.061,-0.017,-0.048,0.000
0.309,0.240,0.194,1.000
0.075,-0.011,0.056,0.000
0.042,-0.039,0.088,0.000
0.407,0.216,0.192,1.000
0.020,0.202,0.214,1.000
0.020,-0.074,0.063,0.000
0.074,-0.050,0.092,0.000
0.021,-0.014,-0.030,0.000
0.392,0.238,0.149,1.000
-0.028,-0.052,-0.032,0.000
0.009,-0.056,-0.015,0.000
0.272,0.217,0.153,1.000
-0.025,0.068,-0.026,0.000
-0.049,-0.029,0.033,0.000
0.056,0.174,0.269,1.000
0.026,-0.123,0.058,0.000
-0.030,-0.046,0.049,0.000
0.122,-0.042,0.029,0.000
0.024,-0.050,0.035,0.000
0.141,0.218,0.152,1.000
0.152,0.132,0.218,1.000
0.256,0.247,0.144,1.000
0.138,0.141,0.152,1.000
-0.146,0.027,-0.013,0.000
0.033,0.026,0.129,0.000
0.092,-0.018,-0.105,0.000
-0.094,0.015,-0.022,0.000
0.166,0.214,0.227,1.000
-0.009,-0.043,0.091,0.000
0.178,0.108,0.208,1.000
0.186,0.114,0.216,1.000
0.194,0.249,0.182,1.000
-0.079,0.044,0.029,0.000
-0.063,0.058,-0.044,0.000
0.078,0.216,0.158,1.000
-0.001,-0.025,-0.006,0.000
0.165,0.186,0.169,1.000
0.407,0.215,0.201,1.000
0.020,0.025,0.015,0.000
0.182,0.173,0.198,1.000
0.219,0.208,0.243,1.000
0.050,-0.043,0.072,0.000
0.082,0.077,0.001,0.000
0.052,-0.007,0.008,0.000
-0.034,0.027,0.069,0.000
0.200,0.159,0.174,1.000
-0.107,-0.039,0.007,0.000
0.073,0.227,0.242,1.000
-0.035,-0.016,-0.058,0.000
-0.069,0.253,0.223,1.000
0.025,-0.038,0.074,0.000
0.408,0.208,0.176,1.000
0.208,0.227,0.239,1.000
-0.010,-0.066,0.006,0.000
0.057,-0.031,0.027,0.000
0.039,-0.033,0.011,0.000
-0.061,0.015,0.003,0.000
0.254,0.179,0.298,1.000
0.068,-0.038,-0.029,0.000
0.025,0.015,-0.050,0.000
0.112,0.188,0.210,1.000
0.126,0.183,0.267,1.000
0.032,-0.088,0.009,0.000
0.201,0.195,0.225,1.000
-0.012,0.008,-0.051,0.000
0.261,0.172,0.296,1.000
0.133,0.273,0.223,1.000
0.052,0.073,0.036,0.000
0.242,0.206,0.225,1.000
-0.029,0.004,-0.047,0.000
0.441,0.178,0.213,1.000
-0.015,0.232,0.199,1.000
0.053,0.099,-0.007,0.000
0.062,0.118,0.019,0.000
0.224,0.288,0.169,1.000
0.035,0.076,0.040,0.000
0.033,0.038,0.033,0.000
0.224,0.173,0.133,1.000
0.217,0.145,0.270,1.000
-0.027,-0.041,0.045,0.000
-0.040,-0.091,0.069,0.000
0.291,0.196,0.120,1.000
0.039,0.001,-0.060,0.000
-0.023,-0.026,-0.023,0.000
0.237,0.183,0.117,1.000
0.259,0.180,0.240,1.000
-0.049,0.006,-0.014,0.000
-0.039,0.026,0.001,0.000
0.064,-0.027,0.063,0.000
-0.001,-0.031,0.082,0.000
-0.070,-0.033,-0.081,0.000
0.233,0.297,0.210,1.000
0.307,0.207,0.192,1.000
-0.006,-0.054,0.018,0.000
0.266,0.177,0.198,1.000
0.234,0.315,0.220,1.000
0.101,0.252,0.179,1.000
0.001,0.030,0.064,0.000
0.107,0.161,0.199,1.000
0.064,0.023,0.023,0.000
0.522,0.234,0.189,1.000
0.126,0.099,0.125,1.000
0.141,0.077,0.139,1.000
-0.070,0.071,0.029,0.000
0.013,-0.011,0.041,0.000
0.356,0.191,0.203,1.000
0.121,0.161,0.264,1.000
0.039,-0.106,0.019,0.000
0.315,0.204,0.155,1.000
0.075,0.034,-0.086,0.000
0.109,0.225,0.285,1.000
0.076,0.236,0.232,1.000
0.312,0.245,0.217,1.000
-0.039,-0.046,0.047,0.000
0.010,0.148,0.163,1.000
0.144,0.224,0.181,1.000
0.188,0.229,0.138,1.000
0.310,0.165,0.155,1.000
0.191,0.208,0.122,1.000
0.323,0.254,0.156,1.000
0.031,-0.051,0.033,0.000
0.363,0.141,0.146,1.000
-0.053,0.031,0.094,0.000
-0.026,-0.003,-0.129,0.000
0.052,0.056,-0.027,0.000
-0.011,-0.069,-0.040,0.000
0.195,0.173,0.156,1.000
0.036,-0.004,0.016,0.000
0.010,-0.078,0.053,0.000
0.162,0.185,0.234,1.000
0.185,0.115,0.189,1.000
0.048,-0.016,-0.052,0.000
0.167,0.175,0.183,1.000
0.029,-0.084,-0.065,0.000
0.153,0.167,0.210,1.000
0.050,0.044,0.062,0.000
-0.006,-0.009,0.020,0.000
0.029,-0.024,-0.094,0.000
0.103,0.186,0.184,1.000
0.040,0.014,0.015,0.000
-0.008,-0.020,-0.002,0.000
0.218,0.224,0.205,1.000
0.239,0.220,0.263,1.000
0.020,0.004,-0.068,0.000
0.015,0.160,-0.028,0.000
0.108,0.183,0.088,1.000
0.119,0.183,0.282,1.000
-0.007,0.067,0.085,0.000
-0.004,-0.007,-0.055,0.000
-0.008,-0.001,-0.043,0.000
0.059,0.041,0.027,0.000
0.179,0.229,0.184,1.000
0.047,-0.004,0.110,0.000
0.035,-0.023,-0.054,0.000
-0.009,0.020,-0.007,0.000
0.242,0.185,0.209,1.000
-0.052,-0.060,-0.043,0.000
0.085,0.149,0.183,1.000
0.002,0.093,-0.073,0.000
-0.040,0.017,0.073,0.000
0.258,0.153,0.190,1.000
-0.091,-0.069,-0.067,0.000
-0.009,0.017,0.057,0.000
0.314,0.262,0.232,1.000
-0.000,0.051,0.016,0.000
-0.068,0.015,0.012,0.000
0.326,0.192,0.226,1.000
0.079,0.094,0.162,1.000
0.028,-0.061,-0.026,0.000
0.134,0.153,0.178,1.000
0.063,-0.012,-0.059,0.000
0.029,-0.058,-0.003,0.000
0.061,0.167,0.219,1.000
-0.090,-0.002,-0.052,0.000
0.015,-0.016,0.047,0.000
-0.019,0.063,0.014,0.000
0.165,0.253,0.181,1.000
0.166,0.101,0.158,1.000
-0.075,-0.010,0.005,0.000
0.028,-0.024,-0.049,0.000
-0.065,0.054,-0.006,0.000
0.311,0.158,0.150,1.000
0.266,0.177,0.268,1.000
0.026,0.194,0.264,1.000
0.017,0.041,0.017,0.000
0.056,0.166,0.221,1.000
0.046,0.053,-0.074,0.000
0.022,0.066,0.107,0.000
0.159,0.188,0.178,1.000
0.008,-0.029,0.049,0.000
0.209,0.154,0.231,1.000
0.024,0.057,0.041,0.000
0.050,0.124,0.226,1.000
0.227,0.186,0.255,1.000
-0.032,-0.029,-0.007,0.000
0.191,0.253,0.220,1.000
0.256,0.062,0.265,1.000
0.038,-0.071,0.020,0.000
0.126,0.176,0.230,1.000
0.233,0.148,0.221,1.000
0.037,0.047,-0.054,0.000
0.009,0.038,-0.026,0.000
-0.066,0.048,0.015,0.000
0.107,0.087,0.158,1.000
0.089,-0.029,0.046,0.000
0.319,0.225,0.189,1.000
0.059,0.076,0.024,0.000
-0.010,-0.041,-0.013,0.000
-0.046,-0.011,0.054,0.000
-0.007,-0.022,-0.019,0.000
0.019,0.023,0.020,0.000
-0.068,-0.022,0.037,0.000
-0.071,0.081,0.037,0.000
0.439,0.269,0.204,1.000
-0.084,0.040,-0.012,0.000
-0.081,-0.003,0.038,0.000
0.229,0.234,0.223,1.000
0.172,0.210,0.229,1.000
0.058,0.024,0.110,0.000
0.169,0.181,0.234,1.000
0.037,-0.008,-0.054,0.000
0.142,0.234,0.119,1.000
0.179,0.172,0.263,1.000
-0.097,-0.005,-0.048,0.000
0.033,0.105,-0.065,0.000
0.013,0.095,0.051,0.000
-0.046,0.006,-0.033,0.000
0.023,-0.094,-0.050,0.000
0.094,-0.114,0.042,0.000
0.037,-0.021,-0.091,0.000
-0.030,-0.024,-0.005,0.000
0.026,0.022,-0.011,0.000
0.266,0.308,0.190,1.000
-0.103,-0.005,-0.020,0.000
0.198,0.198,0.231,1.000
-0.022,0.098,-0.046,0.000
0.092,-0.025,-0.030,0.000
-0.046,-0.085,-0.084,0.000
0.041,-0.044,-0.047,0.000
-0.016,0.005,-0.040,0.000
0.023,-0.076,0.009,0.000
0.168,0.165,0.207,1.000
0.018,-0.055,0.063,0.000
0.039,-0.000,-0.039,0.000
-0.053,-0.001,-0.017,0.000
0.042,-0.078,0.005,0.000
0.060,-0.030,-0.014,0.000
0.196,0.114,0.109,1.000
0.064,-0.029,0.000,0.000
0.103,0.103,0.209,1.000
-0.010,0.004,-0.045,0.000
0.068,0.025,0.050,0.000
-0.051,0.043,0.121,0.000
-0.028,0.051,-0.081,0.000
-0.019,0.008,0.138,0.000
0.177,0.144,0.129,1.000
-0.001,-0.005,0.018,0.000
-0.055,0.024,-0.102,0.000
0.125,0.194,0.272,1.000
0.263,0.218,0.172,1.000
0.272,0.155,0.159,1.000
0.275,0.318,0.222,1.000
0.374,0.234,0.177,1.000
0.240,0.149,0.125,1.000
0.037,-0.047,-0.089,0.000
0.037,0.044,-0.027,0.000
0.098,0.187,0.128,1.000
0.216,0.137,0.246,1.000
-0.091,-0.020,-0.077,0.000
0.207,0.179,0.282,1.000
0.277,0.183,0.162,1.000
0.001,-0.080,0.076,0.000
0.060,0.026,-0.011,0.000
0.115,0.218,0.103,1.000
0.194,0.205,0.255,1.000
0.156,0.185,0.194,1.000
0.083,-0.034,-0.006,0.000
0.105,0.197,0.184,1.000
-0.015,-0.114,0.009,0.000
0.037,-0.149,0.050,0.000
-0.001,0.015,0.013,0.000
0.112,0.218,0.185,1.000
-0.109,0.038,-0.105,0.000
-0.003,-0.062,0.023,0.000
-0.080,-0.028,0.002,0.000
0.019,-0.071,-0.082,0.000
0.287,0.137,0.242,1.000
-0.068,-0.013,0.078,0.000
0.095,0.018,-0.011,0.000
0.037,0.062,0.028,0.000
0.225,0.283,0.318,1.000
0.118,0.194,0.210,1.000
-0.077,0.004,0.020,0.000
0.297,0.202,0.159,1.000
-0.064,-0.073,0.045,0.000
0.242,0.237,0.165,1.000
0.034,0.241,0.278,1.000
0.048,0.017,-0.009,0.000
-0.064,-0.067,-0.014,0.000
0.226,0.212,0.231,1.000
0.332,0.042,0.165,1.000
0.178,0.211,0.304,1.000
0.130,0.195,0.166,1.000
0.086,0.238,0.190,1.000
-0.014,0.011,-0.010,0.000
0.044,0.056,0.059,0.000
-0.008,-0.021,-0.043,0.000
0.007,-0.023,0.046,0.000
0.032,-0.063,-0.010,0.000
0.252,0.178,0.161,1.000
0.265,0.140,0.201,1.000
0.134,0.217,0.133,1.000
-0.011,-0.050,0.041,0.000
-0.009,0.051,0.001,0.000
0.171,0.232,0.239,1.000
0.016,0.016,-0.043,0.000
0.224,0.207,0.187,1.000
0.258,0.117,0.262,1.000
0.277,0.135,0.152,1.000
0.213,0.206,0.211,1.000
-0.017,0.009,-0.054,0.000
0.154,0.311,0.157,1.000
-0.017,0.045,-0.030,0.000
0.056,0.112,0.036,0.000
-0.039,-0.043,0.052,0.000
0.134,0.178,0.157,1.000
0.012,-0.006,0.022,0.000
-0.023,-0.007,-0.036,0.000
0.011,-0.022,-0.060,0.000
-0.049,-0.033,0.037,0.000
-0.054,0.019,0.050,0.000
0.016,0.218,0.135,1.000
-0.020,0.002,0.012,0.000
0.359,0.267,0.207,1.000
-0.067,0.012,0.009,0.000
-0.042,-0.084,0.065,0.000
0.171,0.176,0.182,1.000
0.023,0.058,-0.022,0.000
0.049,0.214,0.218,1.000
-0.107,0.024,-0.048,0.000
-0.036,0.245,0.200,1.000
0.244,0.142,0.153,1.000
0.040,-0.065,-0.083,0.000
-0.011,0.017,0.049,0.000
0.091,-0.044,0.049,0.000
0.070,0.118,0.077,0.000
0.154,0.145,0.192,1.000
-0.088,-0.110,-0.069,0.000
0.231,0.168,0.177,1.000
0.033,-0.044,0.018,0.000
0.009,-0.031,-0.008,0.000
0.106,0.244,0.213,1.000
0.029,-0.007,-0.024,0.000
0.038,-0.011,-0.063,0.000
0.063,-0.066,-0.016,0.000
-0.010,0.047,0.048,0.000
0.229,0.159,0.213,1.000
0.040,0.217,0.231,1.000
0.207,0.253,0.146,1.000
0.019,0.221,0.133,1.000
0.084,0.150,0.194,1.000
0.290,0.258,0.124,1.000
-0.009,-0.036,0.016,0.000
0.144,0.189,0.179,1.000
0.233,0.179,0.123,1.000
0.081,-0.082,0.017,0.000
0.220,0.273,0.203,1.000
0.151,0.251,0.243,1.000
0.146,0.192,0.221,1.000
0.115,0.213,0.270,1.000
0.110,0.288,0.179,1.000
0.050,0.241,0.294,1.000
0.215,0.214,0.251,1.000
0.299,0.219,0.192,1.000
0.230,0.168,0.245,1.000
0.294,0.263,0.191,1.000
0.259,0.219,0.203,1.000
0.272,0.214,0.200,1.000
-0.047,-0.034,0.034,0.000
